csu,variable,shock,horizon,irf
aave_v3_avalanche,basket_return,return_shock,17,1.4266979735978564e-13
aave_v3_avalanche,basket_return,return_shock,18,2.9957658211251944e-14
aave_v3_avalanche,basket_return,return_shock,19,6.2904771904914676e-15
aave_v3_avalanche,basket_return,return_shock,20,1.3208677975937367e-15
aave_v3_avalanche,basket_return,return_shock,21,2.7735442703213153e-16
aave_v3_avalanche,basket_return,return_shock,22,5.823859054802542e-17
aave_v3_avalanche,basket_return,return_shock,23,1.2228877885889188e-17
aave_v3_avalanche,basket_return,return_shock,24,2.567806897270655e-18
aave_v3_avalanche,basket_return,return_shock,25,5.391853873209409e-19
aave_v3_avalanche,basket_return,return_shock,26,1.1321757965680433e-19
aave_v3_avalanche,basket_return,return_shock,27,2.3773308113016396e-20
aave_v3_avalanche,basket_return,return_shock,28,4.9918941948561864e-21
aave_v3_avalanche,basket_return,return_shock,29,1.048192684587814e-21
aave_v3_avalanche,basket_return,return_shock,30,2.200983957467349e-22
aave_v3_avalanche,basket_return,liquidation_shock,0,0.0
aave_v3_avalanche,basket_return,liquidation_shock,1,-0.023959181381453844
aave_v3_avalanche,basket_return,liquidation_shock,2,-0.003289563555033962
aave_v3_avalanche,basket_return,liquidation_shock,3,-0.0008173016380364285
aave_v3_avalanche,basket_return,liquidation_shock,4,-0.00016241753505161205
aave_v3_avalanche,basket_return,liquidation_shock,5,-3.477281992503373e-05
aave_v3_avalanche,basket_return,liquidation_shock,6,-7.252969185115172e-06
aave_v3_avalanche,basket_return,liquidation_shock,7,-1.5265024306135342e-06
aave_v3_avalanche,basket_return,liquidation_shock,8,-3.202766945749461e-07
aave_v3_avalanche,basket_return,liquidation_shock,9,-6.727001836319924e-08
aave_v3_avalanche,basket_return,liquidation_shock,10,-1.4123931713007297e-08
aave_v3_avalanche,basket_return,liquidation_shock,11,-2.9658268487949212e-09
aave_v3_avalanche,basket_return,liquidation_shock,12,-6.227540351794279e-10
aave_v3_avalanche,basket_return,liquidation_shock,13,-1.3076575686039844e-10
aave_v3_avalanche,basket_return,liquidation_shock,14,-2.745801804278044e-11
aave_v3_avalanche,basket_return,liquidation_shock,15,-5.765608454249272e-12
aave_v3_avalanche,basket_return,liquidation_shock,16,-1.2106561898903048e-12
aave_v3_avalanche,basket_return,liquidation_shock,17,-2.542123259771995e-13
aave_v3_avalanche,basket_return,liquidation_shock,18,-5.337923536643711e-14
aave_v3_avalanche,basket_return,liquidation_shock,19,-1.120851568944495e-14
aave_v3_avalanche,basket_return,liquidation_shock,20,-2.3535523118751426e-15
aave_v3_avalanche,basket_return,liquidation_shock,21,-4.941964356277404e-16
aave_v3_avalanche,basket_return,liquidation_shock,22,-1.0377084693857255e-16
aave_v3_avalanche,basket_return,liquidation_shock,23,-2.1789693130395638e-17
aave_v3_avalanche,basket_return,liquidation_shock,24,-4.5753768101657885e-18
aave_v3_avalanche,basket_return,liquidation_shock,25,-9.607328029213605e-19
aave_v3_avalanche,basket_return,liquidation_shock,26,-2.0173366192347804e-19
aave_v3_avalanche,basket_return,liquidation_shock,27,-4.235982182510169e-20
aave_v3_avalanche,basket_return,liquidation_shock,28,-8.894670765117981e-21
aave_v3_avalanche,basket_return,liquidation_shock,29,-1.8676935976395965e-21
aave_v3_avalanche,basket_return,liquidation_shock,30,-3.921763342093615e-22
aave_v3_avalanche,liquidation,return_shock,0,-0.08106372688739608
aave_v3_avalanche,liquidation,return_shock,1,-0.10296910498332706
aave_v3_avalanche,liquidation,return_shock,2,-0.015374660627529334
aave_v3_avalanche,liquidation,return_shock,3,-0.0036823657803227838
aave_v3_avalanche,liquidation,return_shock,4,-0.0007402216581192133
aave_v3_avalanche,liquidation,return_shock,5,-0.00015782924111138954
aave_v3_avalanche,liquidation,return_shock,6,-3.296651033135472e-05
aave_v3_avalanche,liquidation,return_shock,7,-6.934941828315494e-06
aave_v3_avalanche,liquidation,return_shock,8,-1.4552710139996256e-06
aave_v3_avalanche,liquidation,return_shock,9,-3.056431960660184e-07
aave_v3_avalanche,liquidation,return_shock,10,-6.417377247086261e-08
aave_v3_avalanche,liquidation,return_shock,11,-1.3475494650816111e-08
aave_v3_avalanche,liquidation,return_shock,12,-2.8295444786807493e-09
aave_v3_avalanche,liquidation,return_shock,13,-5.941466363777427e-10
aave_v3_avalanche,liquidation,return_shock,14,-1.2475814911268622e-10
aave_v3_avalanche,liquidation,return_shock,15,-2.6196594595095264e-11
aave_v3_avalanche,liquidation,return_shock,16,-5.500732620723007e-12
aave_v3_avalanche,liquidation,return_shock,17,-1.1550380933510714e-12
aave_v3_avalanche,liquidation,return_shock,18,-2.425336783409305e-13
aave_v3_avalanche,liquidation,return_shock,19,-5.09269665690135e-14
aave_v3_avalanche,liquidation,return_shock,20,-1.0693590773838223e-14
aave_v3_avalanche,liquidation,return_shock,21,-2.24542892754728e-15
aave_v3_avalanche,liquidation,return_shock,22,-4.714928007724298e-16
aave_v3_avalanche,liquidation,return_shock,23,-9.90035616447369e-17
aave_v3_avalanche,liquidation,return_shock,24,-2.0788663583541084e-17
aave_v3_avalanche,liquidation,return_shock,25,-4.365181680595058e-18
aave_v3_avalanche,liquidation,return_shock,26,-9.165962510187749e-19
aave_v3_avalanche,liquidation,return_shock,27,-1.9246591524932424e-19
aave_v3_avalanche,liquidation,return_shock,28,-4.0413790141004816e-20
aave_v3_avalanche,liquidation,return_shock,29,-8.486045082040884e-21
aave_v3_avalanche,liquidation,return_shock,30,-1.7818908071517705e-21
aave_v3_avalanche,liquidation,liquidation_shock,0,0.7583798643395266
aave_v3_avalanche,liquidation,liquidation_shock,1,0.13885145933731352
aave_v3_avalanche,liquidation,liquidation_shock,2,0.030638004647795505
aave_v3_avalanche,liquidation,liquidation_shock,3,0.006325614931382237
aave_v3_avalanche,liquidation,liquidation_shock,4,0.0013360751535745122
aave_v3_avalanche,liquidation,liquidation_shock,5,0.000279978625308831
aave_v3_avalanche,liquidation,liquidation_shock,6,5.883097393199418e-05
aave_v3_avalanche,liquidation,liquidation_shock,7,1.235026008674996e-05
aave_v3_avalanche,liquidation,liquidation_shock,8,2.5935130691105023e-06
aave_v3_avalanche,liquidation,liquidation_shock,9,5.445672640946497e-07
aave_v3_avalanche,liquidation,liquidation_shock,10,1.1434881449807266e-07
aave_v3_avalanche,liquidation,liquidation_shock,11,2.4010759738439398e-08
aave_v3_avalanche,liquidation,liquidation_shock,12,5.041760133083745e-09
aave_v3_avalanche,liquidation,liquidation_shock,13,1.0586630387054049e-09
