timestamp,price_usd
1762140659,3799.7180948035
1762142555,3735.145243544114
1762152095,3731.671062763221
1762152539,3731.671062763221
1762152551,3731.671062763221
1762165895,3699.369406380093
1762167599,3699.369406380093
1762167611,3699.369406380093
1762167635,3699.369406380093
1762176119,3714.239355445689
1762183643,3727.7629266913254
1762183655,3727.7629266913254
1762183691,3727.7629266913254
1762183703,3727.7629266913254
1762183751,3727.7629266913254
1762183775,3727.7629266913254
1762183787,3727.7629266913254
1762183799,3727.7629266913254
1762183811,3727.7629266913254
1762183823,3727.7629266913254
1762183871,3727.7629266913254
1762183883,3727.7629266913254
1762183895,3727.7629266913254
1762183907,3727.7629266913254
1762183931,3727.7629266913254
1762183955,3727.7629266913254
1762184027,3727.7629266913254
1762184999,3727.7629266913254
1762185767,3594.896363389637
1762185779,3594.896363389637
1762185791,3594.896363389637
1762186139,3594.896363389637
1762186151,3594.896363389637
1762186163,3594.896363389637
1762188587,3594.896363389637
1762200971,3635.6911815759136
1762201691,3635.6911815759136
1762204679,3578.391758283037
1762206035,3578.391758283037
1762209047,3597.37404730721
1762214399,3587.356170704544
1762224743,3643.882275974998
1762234055,3625.06861117663
1762234067,3625.06861117663
1762234127,3625.06861117663
1762234283,3625.06861117663
1762234295,3625.06861117663
1762234307,3625.06861117663
1762234331,3625.06861117663
1762234355,3625.06861117663
1762234367,3625.06861117663
1762234475,3625.06861117663
1762234487,3625.06861117663
1762235039,3625.06861117663
1762235051,3625.06861117663
1762235171,3625.06861117663
1762235183,3625.06861117663
1762235831,3625.06861117663
1762235843,3625.06861117663
1762236095,3496.9632460938324
1762236563,3496.9632460938324
1762239371,3496.9632460938324
1762239875,3507.9640106226725
1762241303,3507.9640106226725
1762244051,3493.0505214611294
1762244063,3493.0505214611294
1762244099,3493.0505214611294
1762244459,3493.0505214611294
1762250651,3484.420307621671
1762250723,3484.420307621671
1762252799,3484.420307621671
1762267007,3510.8546636349197
1762267019,3510.8546636349197
1762273271,3507.70788046446
1762273283,3507.70788046446
1762273463,3507.70788046446
1762273475,3507.70788046446
1762273583,3507.70788046446
1762274699,3507.70788046446
1762275083,3507.70788046446
1762275095,3507.70788046446
1762275695,3507.70788046446
1762275707,3439.905173693916
1762275731,3439.905173693916
1762275767,3439.905173693916
1762275779,3439.905173693916
1762275791,3439.905173693916
1762276163,3439.905173693916
1762276175,3439.905173693916
1762276187,3439.905173693916
1762276199,3439.905173693916
1762276295,3439.905173693916
1762276307,3439.905173693916
1762276415,3439.905173693916
1762276619,3439.905173693916
1762276631,3439.905173693916
1762276643,3439.905173693916
1762276667,3439.905173693916
1762276679,3439.905173693916
1762276691,3439.905173693916
1762276703,3439.905173693916
1762278803,3439.905173693916
1762279271,3439.905173693916
1762279379,3369.1716425042614
1762279391,3369.1716425042614
1762279403,3369.1716425042614
1762279439,3369.1716425042614
1762279499,3369.1716425042614
1762279511,3369.1716425042614
1762280111,3369.1716425042614
1762280411,3369.1716425042614
1762280423,3369.1716425042614
1762280459,3369.1716425042614
1762280483,3369.1716425042614
1762280495,3369.1716425042614
1762280543,3369.1716425042614
1762281143,3369.1716425042614
1762281155,3369.1716425042614
1762281167,3369.1716425042614
1762281179,3369.1716425042614
1762281251,3369.1716425042614
1762281263,3369.1716425042614
1762281275,3369.1716425042614
1762282211,3369.1716425042614
1762282223,3369.1716425042614
1762283387,3309.89689419695
1762283735,3309.89689419695
1762283915,3309.89689419695
1762283999,3309.89689419695
1762284827,3309.89689419695
1762284875,3309.89689419695
1762285043,3309.89689419695
1762285799,3309.89689419695
1762285811,3309.89689419695
1762285823,3309.89689419695
1762285931,3309.89689419695
1762285943,3309.89689419695
1762286327,3309.89689419695
1762286339,3309.89689419695
1762286735,3254.009162279096
1762287227,3254.009162279096
1762287347,3254.009162279096
1762287371,3254.009162279096
1762287383,3254.009162279096
1762287443,3254.009162279096
1762287467,3254.009162279096
1762287479,3254.009162279096
1762287491,3254.009162279096
1762287503,3254.009162279096
1762287515,3254.009162279096
1762287527,3254.009162279096
1762287539,3254.009162279096
1762287551,3254.009162279096
1762287563,3254.009162279096
1762287575,3254.009162279096
1762287587,3254.009162279096
1762287623,3254.009162279096
1762287707,3254.009162279096
1762289999,3254.009162279096
1762290719,3187.5901542783745
1762291307,3187.5901542783745
1762291331,3187.5901542783745
1762291559,3187.5901542783745
1762291703,3187.5901542783745
1762291991,3187.5901542783745
1762292003,3187.5901542783745
1762292051,3187.5901542783745
1762292099,3187.5901542783745
1762292111,3187.5901542783745
1762292123,3187.5901542783745
1762292135,3187.5901542783745
1762292195,3187.5901542783745
1762292207,3187.5901542783745
1762292219,3187.5901542783745
1762292231,3187.5901542783745
1762292243,3187.5901542783745
1762292327,3187.5901542783745
1762292339,3187.5901542783745
1762297127,3127.3857874188484
1762297307,3236.249875153424
1762298135,3236.249875153424
1762298447,3236.249875153424
1762299479,3236.249875153424
1762303871,3297.714208529564
1762303979,3297.714208529564
1762304615,3234.736313019247
1762304975,3234.736313019247
1762304999,3234.736313019247
1762305623,3234.736313019247
1762307027,3234.736313019247
1762315811,3337.893076673892
1762319315,3329.0053209464204
1762319795,3329.0053209464204
1762330775,3332.7965288081573
1762383083,3456.0288584942123
1762384163,3456.997088055523
